NAME,STUSAB,SUMLEV,REGION,DIVISION,STATE,COUNTY,AREALAND,AREAWATR,POP100,HU100
Burke County,GA,050,3,5,13,033,2141836337,20758796,23316,9865
Butts County,GA,050,3,5,13,035,477576117,9448312,23655,9357
Calhoun County,GA,050,3,5,13,037,726147317,8315704,6694,2409
Camden County,GA,050,3,5,13,039,1587727882,437293017,50513,21114
Candler County,GA,050,3,5,13,043,629480666,15058435,10998,4761
Carroll County,GA,050,3,5,13,045,1292600278,12327627,110527,44607
Catoosa County,GA,050,3,5,13,047,419990951,779612,63942,26606
Charlton County,GA,050,3,5,13,049,2003553604,22786057,12171,4475
Chatham County,GA,050,3,5,13,051,1104465640,533085725,265128,119323
Chattahoochee County,GA,050,3,5,13,053,644223521,6292717,11267,3376
Chattooga County,GA,050,3,5,13,055,811541767,570807,26015,10977
Cherokee County,GA,050,3,5,13,057,1092129613,32974694,214346,82360
Clarke County,GA,050,3,5,13,059,308727523,4752204,116714,51068
Clay County,GA,050,3,5,13,061,506035709,56598884,3183,2102
Clayton County,GA,050,3,5,13,063,366664243,7152613,259424,104705
Clinch County,GA,050,3,5,13,065,2072566618,61565598,6798,3007
Cobb County,GA,050,3,5,13,067,879428364,12868473,688078,286490
Coffee County,GA,050,3,5,13,069,1489494986,71361932,42356,17061
Colquitt County,GA,050,3,5,13,071,1409350694,32337972,45498,18311
Columbia County,GA,050,3,5,13,073,751329062,45363096,124053,48626
Cook County,GA,050,3,5,13,075,588345665,15647080,17212,7287
Coweta County,GA,050,3,5,13,077,1141905439,12754711,127317,50171
Crawford County,GA,050,3,5,13,079,841456435,4054558,12630,5292
Crisp County,GA,050,3,5,13,081,705987965,21672328,23439,10734
Dade County,GA,050,3,5,13,083,450609395,463485,16633,7305
Dawson County,GA,050,3,5,13,085,546046104,9269206,22330,10425
Decatur County,GA,050,3,5,13,087,1546584607,67412720,27842,12125
DeKalb County,GA,050,3,5,13,089,693033963,9220158,691893,304968
Dodge County,GA,050,3,5,13,091,1284348917,18709412,21796,9857
Dooly County,GA,050,3,5,13,093,1015120132,13841107,14918,6328
Dougherty County,GA,050,3,5,13,095,851299438,15395037,94565,40801
Douglas County,GA,050,3,5,13,097,518170971,2484238,132403,51672
Early County,GA,050,3,5,13,099,1327612162,9717191,11008,4975
Echols County,GA,050,3,5,13,101,1074571687,15087403,4034,1558
Effingham County,GA,050,3,5,13,103,1237236175,13547899,52250,19884
Elbert County,GA,050,3,5,13,105,909228765,59986806,20166,9583
Emanuel County,GA,050,3,5,13,107,1762755669,24806585,22598,9968
Evans County,GA,050,3,5,13,109,473586453,10403527,11000,4664
Fannin County,GA,050,3,5,13,111,1001608266,13564152,23682,16207
Fayette County,GA,050,3,5,13,113,503344101,12896707,106567,40793
Floyd County,GA,050,3,5,13,115,1320662374,22156077,96317,40551
Forsyth County,GA,050,3,5,13,117,580210822,59946531,175511,64052
Franklin County,GA,050,3,5,13,119,677273046,12832270,22084,10553
Fulton County,GA,050,3,5,13,121,1363977166,19917366,920581,437105
Gilmer County,GA,050,3,5,13,123,1104733530,12189698,28292,16564
Glascock County,GA,050,3,5,13,125,372283969,1847855,3082,1519
Glynn County,GA,050,3,5,13,127,1087155362,428629840,79626,40716
Gordon County,GA,050,3,5,13,129,921538864,5787657,55186,22278
Grady County,GA,050,3,5,13,131,1177219063,14859042,25011,10760
Greene County,GA,050,3,5,13,133,1003453171,48628232,15994,8688
Gwinnett County,GA,050,3,5,13,135,1114687261,16555611,805321,291547
Habersham County,GA,050,3,5,13,137,716752092,5919798,43041,18146
Hall County,GA,050,3,5,13,139,1017300166,94568081,179684,68825
Hancock County,GA,050,3,5,13,141,1222061286,17715202,9429,5360
Haralson County,GA,050,3,5,13,143,730804051,2616008,28780,12287
Harris County,GA,050,3,5,13,145,1201414214,23536240,32024,13397
Hart County,GA,050,3,5,13,147,601897046,63595058,25213,13007
Heard County,GA,050,3,5,13,149,766714528,13116455,11834,5148
Henry County,GA,050,3,5,13,151,834304554,11447521,203922,76533
Houston County,GA,050,3,5,13,153,972645761,11344823,139900,58325
Irwin County,GA,050,3,5,13,155,917743923,21807567,9538,4033
Jackson County,GA,050,3,5,13,157,879722928,8900197,60485,23752
Jasper County,GA,050,3,5,13,159,953542690,13725963,13900,6153
Jeff Davis County,GA,050,3,5,13,161,856613114,12063799,15068,6488
Jefferson County,GA,050,3,5,13,163,1363589314,8241842,16930,7298
Jenkins County,GA,050,3,5,13,165,899448996,13452255,8340,4221
Johnson County,GA,050,3,5,13,167,784793399,9278578,9980,4120
Jones County,GA,050,3,5,13,169,1020281755,3842707,28669,11688
Lamar County,GA,050,3,5,13,171,475262611,6046031,18317,7474
Lanier County,GA,050,3,5,13,173,479824426,37625302,10078,4249
Laurens County,GA,050,3,5,13,175,2090886200,28942290,48434,21368
Lee County,GA,050,3,5,13,177,921475641,15407913,28298,10276
Liberty County,GA,050,3,5,13,179,1268578765,291960039,63453,26731
Lincoln County,GA,050,3,5,13,181,544880697,121517149,7996,4786
Long County,GA,050,3,5,13,183,1036755278,9116399,14464,6039
Lowndes County,GA,050,3,5,13,185,1284805506,37578770,109233,43921
Lumpkin County,GA,050,3,5,13,187,732793111,3273378,29966,12925
McDuffie County,GA,050,3,5,13,189,666820495,23120857,21875,9319
McIntosh County,GA,050,3,5,13,191,1098929183,387447582,14333,9220
Macon County,GA,050,3,5,13,193,1037654091,13859159,14740,6136
Madison County,GA,050,3,5,13,195,731181736,8487230,28120,11784
Marion County,GA,050,3,5,13,197,947944161,3825422,8742,4156
Meriwether County,GA,050,3,5,13,199,1298161653,10834104,21992,9957
Miller County,GA,050,3,5,13,201,731466754,3216381,6125,2791
Mitchell County,GA,050,3,5,13,205,1326293194,4504169,23498,8996
Monroe County,GA,050,3,5,13,207,1024750743,5575307,26424,10710
Montgomery County,GA,050,3,5,13,209,620362830,13388730,9123,3921
Morgan County,GA,050,3,5,13,211,899630975,18832334,17868,7472
Murray County,GA,050,3,5,13,213,892163642,5688079,39628,15979
Muscogee County,GA,050,3,5,13,215,560435436,11968740,189885,82690
Newton County,GA,050,3,5,13,217,704894510,18224766,99958,38342
Oconee County,GA,050,3,5,13,219,477308229,5393182,32808,12383
Oglethorpe County,GA,050,3,5,13,221,1137034709,7839225,14899,6484
Paulding County,GA,050,3,5,13,223,808643215,5498097,142324,52130
Peach County,GA,050,3,5,13,225,389190656,2676298,27695,11050
Pickens County,GA,050,3,5,13,227,601025731,1695924,29431,13692
Pierce County,GA,050,3,5,13,229,819714945,69246241,18758,7986
Pike County,GA,050,3,5,13,231,559659405,8596833,17869,6820
Polk County,GA,050,3,5,13,233,803754838,4686006,41475,16908
Pulaski County,GA,050,3,5,13,235,644987096,5634982,12010,5151
Putnam County,GA,050,3,5,13,237,892610760,41562906,21218,12804
Quitman County,GA,050,3,5,13,239,391703085,24158294,2513,2047
Rabun County,GA,050,3,5,13,241,958276574,17845339,16276,12313
Randolph County,GA,050,3,5,13,243,1109126837,6830057,7719,4153
Richmond County,GA,050,3,5,13,245,840000029,11046882,200549,86331
Rockdale County,GA,050,3,5,13,247,336161686,5969943,85215,33272
Schley County,GA,050,3,5,13,249,432283853,2376378,5010,2208
Screven County,GA,050,3,5,13,251,1670803650,27889028,14593,6739
Seminole County,GA,050,3,5,13,253,609232736,55244218,8729,4797
Spalding County,GA,050,3,5,13,255,508851760,8084983,64073,26777
Stephens County,GA,050,3,5,13,257,463948106,13121977,26175,12662
Stewart County,GA,050,3,5,13,259,1188113818,12636841,6058,2383
Sumter County,GA,050,3,5,13,261,1250179595,25787952,32819,13909
Talbot County,GA,050,3,5,13,263,1013691766,8737087,6865,3399
Taliaferro County,GA,050,3,5,13,265,504031776,1915723,1717,1015
Tattnall County,GA,050,3,5,13,267,1241648097,23169438,25520,9966
Taylor County,GA,050,3,5,13,269,975612230,7803620,8906,4563
Telfair County,GA,050,3,5,13,271,1132610545,17366962,16500,7297
Terrell County,GA,050,3,5,13,273,868783601,5863427,9315,4080
Thomas County,GA,050,3,5,13,275,1410495980,19742306,44720,20177
Tift County,GA,050,3,5,13,277,670585617,25574884,40118,16434
Toombs County,GA,050,3,5,13,279,942767920,18098787,27223,12144
Towns County,GA,050,3,5,13,281,431395530,14037948,10471,7731
Treutlen County,GA,050,3,5,13,283,516536589,7805614,6885,2992
Troup County,GA,050,3,5,13,285,1072223976,82812028,67044,28046
Turner County,GA,050,3,5,13,287,739164599,11881250,8930,3841
Twiggs County,GA,050,3,5,13,289,928246376,10972021,9023,4235
Union County,GA,050,3,5,13,291,833785120,18333198,21356,14052
Upson County,GA,050,3,5,13,293,837697129,10663300,27153,12161
Walker County,GA,050,3,5,13,295,1156117093,1672680,68756,30100
Walton County,GA,050,3,5,13,297,843508113,11187622,83768,32435
Ware County,GA,050,3,5,13,299,2311462171,40215551,36312,16326
Warren County,GA,050,3,5,13,301,736328597,6189505,5834,2985
Washington County,GA,050,3,5,13,303,1757182927,15290061,21187,9047
Wayne County,GA,050,3,5,13,305,1662194319,18179669,30099,12199
Webster County,GA,050,3,5,13,307,541613654,2965859,2799,1523
Wheeler County,GA,050,3,5,13,309,765301286,12390103,7421,2625
White County,GA,050,3,5,13,311,623374958,3939977,27144,16062
Whitfield County,GA,050,3,5,13,313,752297142,1530155,102599,39899
Wilcox County,GA,050,3,5,13,315,978250169,11444222,9255,3510
Wilkes County,GA,050,3,5,13,317,1215973866,11924803,10593,5158
Wilkinson County,GA,050,3,5,13,319,1158522024,12022592,9563,4487
Worth County,GA,050,3,5,13,321,1478111101,10498400,21679,9251
Hawaii County,HI,050,4,9,15,001,10433550395,2739470816,185079,82324
Honolulu County,HI,050,4,9,15,003,1555917151,3955760999,953207,336899
Kalawao County,HI,050,4,9,15,005,31057797,105769512,90,113
Kauai County,HI,050,4,9,15,007,1605678326,1674176401,67091,29793
Maui County,HI,050,4,9,15,009,3008326306,3203316730,154834,70379
Ada County,ID,050,4,8,16,001,2726158067,20424656,392365,159471
Adams County,ID,050,4,8,16,003,3530298662,17392424,3976,2636
Bannock County,ID,050,4,8,16,005,2880035137,91800788,82839,33191
Bear Lake County,ID,050,4,8,16,007,2524680722,193273897,5986,3914
Benewah County,ID,050,4,8,16,009,2011429331,18988295,9285,4629
Bingham County,ID,050,4,8,16,011,5423378296,68447717,45607,16141
Blaine County,ID,050,4,8,16,013,6846856430,44340529,21376,15050
Boise County,ID,050,4,8,16,015,4919000288,19293275,7028,5292
Bonner County,ID,050,4,8,16,017,4492523343,478955717,40877,24669
Bonneville County,ID,050,4,8,16,019,4833116989,89506629,104234,39731
Boundary County,ID,050,4,8,16,021,3285556291,24081041,10972,5175
Butte County,ID,050,4,8,16,023,5779990424,5257716,2891,1354
Camas County,ID,050,4,8,16,025,2782925142,11535370,1117,831
Canyon County,ID,050,4,8,16,027,1521281478,41900334,188923,69409
Caribou County,ID,050,4,8,16,029,4569116224,89170677,6963,3226
Cassia County,ID,050,4,8,16,031,6643528786,39370982,22952,8372
Clark County,ID,050,4,8,16,033,4569218695,2476848,982,531
Clearwater County,ID,050,4,8,16,035,6364309391,79544779,8761,4453
Custer County,ID,050,4,8,16,037,12745176171,42386557,4368,3103
Elmore County,ID,050,4,8,16,039,7963533304,67384705,27038,12162
Franklin County,ID,050,4,8,16,041,1718831658,12169099,12786,4528
Fremont County,ID,050,4,8,16,043,4826508353,83291796,13242,8531
Gem County,ID,050,4,8,16,045,1452724628,12445495,16719,7099
Gooding County,ID,050,4,8,16,047,1888031360,12289863,15464,6093
Idaho County,ID,050,4,8,16,049,21956239945,67335736,16267,8744
Jefferson County,ID,050,4,8,16,051,2832154816,31267656,26140,8722
Jerome County,ID,050,4,8,16,053,1546700901,12864129,22374,8101
Kootenai County,ID,050,4,8,16,055,3222267856,185180068,138494,63177
Latah County,ID,050,4,8,16,057,2786815890,2372731,37244,15988
Lemhi County,ID,050,4,8,16,059,11819118494,13894478,7936,4729
Lewis County,ID,050,4,8,16,061,1240073685,2444478,3821,1880
Lincoln County,ID,050,4,8,16,063,3111625420,11608239,5208,1976
Madison County,ID,050,4,8,16,065,1215237613,10412190,37536,11280
Minidoka County,ID,050,4,8,16,067,1962152486,13820933,20069,7665
Nez Perce County,ID,050,4,8,16,069,2196547487,21212976,39265,17438
Oneida County,ID,050,4,8,16,071,3108143349,3995379,4286,1906
Owyhee County,ID,050,4,8,16,073,19853582270,81509222,11526,4781
Payette County,ID,050,4,8,16,075,1053780320,8827481,22623,8945
Power County,ID,050,4,8,16,077,3636974257,99512615,7817,2944
Shoshone County,ID,050,4,8,16,079,6810799882,14137045,12765,7061
Teton County,ID,050,4,8,16,081,1164084404,2859304,10170,5478
Twin Falls County,ID,050,4,8,16,083,4975917336,18417854,77230,31072
Valley County,ID,050,4,8,16,085,9491050481,177273029,9862,11789
Washington County,ID,050,4,8,16,087,3763204795,53213072,10198,4529
Adams County,IL,050,2,3,17,001,2214963578,41793038,67103,29842
Alexander County,IL,050,2,3,17,003,609965908,44268323,8238,4006
Bond County,IL,050,2,3,17,005,984918676,6426360,17768,7089
Boone County,IL,050,2,3,17,007,727059777,3380831,54165,19970
Brown County,IL,050,2,3,17,009,791518279,4139308,6937,2462
Bureau County,IL,050,2,3,17,011,2250780454,11583679,34978,15720
Calhoun County,IL,050,2,3,17,013,657402816,77057174,5089,2835
Carroll County,IL,050,2,3,17,015,1152045333,55821513,15387,8437
Cass County,IL,050,2,3,17,017,973365036,20581547,13642,5836
Champaign County,IL,050,2,3,17,019,2580316235,5509218,201081,87569
Christian County,IL,050,2,3,17,021,1837278793,16221497,34800,15563
Clark County,IL,050,2,3,17,023,1298666494,8806915,16335,7772
Clay County,IL,050,2,3,17,025,1212932408,3304659,13815,6404
Clinton County,IL,050,2,3,17,027,1227874498,75592326,37762,15311
Coles County,IL,050,2,3,17,029,1316466333,4624844,53873,23425
Cook County,IL,050,2,3,17,031,2448383588,1785882224,5194675,2180359
Crawford County,IL,050,2,3,17,033,1148994475,5670462,19817,8661
Cumberland County,IL,050,2,3,17,035,896198602,2535805,11048,4874
DeKalb County,IL,050,2,3,17,037,1635077221,8684327,105160,41079
De Witt County,IL,050,2,3,17,039,1029554715,19608681,16561,7521
Douglas County,IL,050,2,3,17,041,1079156495,1448702,19980,8390
DuPage County,IL,050,2,3,17,043,848218379,23083362,916924,356179
Edgar County,IL,050,2,3,17,045,1614531997,1610636,18576,8803
Edwards County,IL,050,2,3,17,047,576054180,788767,6721,3187
Effingham County,IL,050,2,3,17,049,1240027936,3183199,34242,14570
Fayette County,IL,050,2,3,17,051,1855679809,22950051,22140,9302
Ford County,IL,050,2,3,17,053,1257738509,1621586,14081,6282
Franklin County,IL,050,2,3,17,055,1059017642,58416872,39561,18525
Fulton County,IL,050,2,3,17,057,2241880276,43974299,37069,16195
Gallatin County,IL,050,2,3,17,059,836750424,13238548,5589,2746
Greene County,IL,050,2,3,17,061,1406413796,8425403,13886,6389
Grundy County,IL,050,2,3,17,063,1082725907,32126847,50063,19996
Hamilton County,IL,050,2,3,17,065,1125777456,3174991,8457,4104
Hancock County,IL,050,2,3,17,067,2055740516,53535882,19104,9274
Hardin County,IL,050,2,3,17,069,459794312,10491249,4320,2488
Henderson County,IL,050,2,3,17,071,981273730,42340541,7331,3827
Henry County,IL,050,2,3,17,073,2131522072,6884367,50486,22161
Iroquois County,IL,050,2,3,17,075,2893835594,4172263,29718,13452
Jackson County,IL,050,2,3,17,077,1512763725,47391559,60218,28578
Jasper County,IL,050,2,3,17,079,1280774187,9348767,9698,4345
Jefferson County,IL,050,2,3,17,081,1479320495,32673835,38827,16954
Jersey County,IL,050,2,3,17,083,956408129,20348919,22985,9848
Jo Daviess County,IL,050,2,3,17,085,1556808594,45690178,22678,13574
Johnson County,IL,050,2,3,17,087,890735754,12816588,12582,5598
Kane County,IL,050,2,3,17,089,1346943286,10730649,515269,182047
Kankakee County,IL,050,2,3,17,091,1752271023,12452094,113449,45246
Kendall County,IL,050,2,3,17,093,829664827,5140545,114736,40321
Knox County,IL,050,2,3,17,095,1855453788,8849496,52919,24077
Lake County,IL,050,2,3,17,097,1149099822,2395243697,703462,260310
LaSalle County,IL,050,2,3,17,099,2939957539,33700941,113924,49978
Lawrence County,IL,050,2,3,17,101,963936870,5077778,16833,6936
Lee County,IL,050,2,3,17,103,1877472815,10506478,36031,15049
Livingston County,IL,050,2,3,17,105,2704686611,4252873,38950,15895
Logan County,IL,050,2,3,17,107,1600764560,2247126,30305,12107
McDonough County,IL,050,2,3,17,109,1526558259,2012556,32612,14419
McHenry County,IL,050,2,3,17,111,1562206475,19791771,308760,116040
McLean County,IL,050,2,3,17,113,3064933852,7490543,169572,69656
Macon County,IL,050,2,3,17,115,1503976676,13406333,110768,50475
Macoupin County,IL,050,2,3,17,117,2234917323,12287254,47765,21584
Madison County,IL,050,2,3,17,119,1853347576,64697196,269282,117106
Marion County,IL,050,2,3,17,121,1482413602,9512893,39437,18296
Marshall County,IL,050,2,3,17,123,1001778707,30368289,12640,5914
Mason County,IL,050,2,3,17,125,1396619128,62745254,14666,7077
Massac County,IL,050,2,3,17,127,614390561,11904547,15429,7113
Menard County,IL,050,2,3,17,129,814388302,2641608,12705,5654
Mercer County,IL,050,2,3,17,131,1453506907,19403406,16434,7358
Monroe County,IL,050,2,3,17,133,997173442,33734465,32957,13392
Montgomery County,IL,050,2,3,17,135,1822539599,15512968,30104,13080
Morgan County,IL,050,2,3,17,137,1473161231,9079454,35547,15515
Moultrie County,IL,050,2,3,17,139,870088946,22102477,14846,6260
Ogle County,IL,050,2,3,17,141,1964698351,11425054,53497,22561
Peoria County,IL,050,2,3,17,143,1603744994,29499157,186494,83034
Perry County,IL,050,2,3,17,145,1144154902,13447403,22350,9426
Piatt County,IL,050,2,3,17,147,1137528578,672948,16729,7269
Pike County,IL,050,2,3,17,149,2153268105,45333457,16430,7951
Pope County,IL,050,2,3,17,151,955110060,14328668,4470,2491
Pulaski County,IL,050,2,3,17,153,515886434,10474968,6161,3155
Putnam County,IL,050,2,3,17,155,414813807,31243045,6006,3074
Randolph County,IL,050,2,3,17,157,1490537612,56215661,33476,13707
Richland County,IL,050,2,3,17,159,932370871,4937078,16233,7513
Rock Island County,IL,050,2,3,17,161,1107573369,61257184,147546,65756
St. Clair County,IL,050,2,3,17,163,1703588508,42149850,270056,116249
Saline County,IL,050,2,3,17,165,983725654,18029169,24913,11697
Sangamon County,IL,050,2,3,17,167,2248892510,22577397,197465,89901
Schuyler County,IL,050,2,3,17,169,1132531106,10511606,7544,3459
Scott County,IL,050,2,3,17,171,649861251,4812703,5355,2459
Shelby County,IL,050,2,3,17,173,1964565410,24725624,22363,10396
Stark County,IL,050,2,3,17,175,746121703,708705,5994,2674
Stephenson County,IL,050,2,3,17,177,1462107736,1385932,47711,22081
Tazewell County,IL,050,2,3,17,179,1680835450,23211163,135394,57516
Union County,IL,050,2,3,17,181,1070854490,22503527,17808,7924
Vermilion County,IL,050,2,3,17,183,2326763569,7534481,81625,36318
Wabash County,IL,050,2,3,17,185,578218989,11017614,11947,5585
Warren County,IL,050,2,3,17,187,1404823508,1674135,17707,7682
Washington County,IL,050,2,3,17,189,1457055371,3454799,14716,6534
Wayne County,IL,050,2,3,17,191,1848769796,4331019,16760,7975
White County,IL,050,2,3,17,193,1281438823,18375223,14665,7181
Whiteside County,IL,050,2,3,17,195,1772198878,31796457,58498,25770
